diag1	share_of_total
I69920 	0.000023630047968997377065
S32012D	0.000023630047968997377065
20810  	0.000023630047968997377065
I742   	0.000023630047968997377065
R4181  	0.000023630047968997377065
9630   	0.000023630047968997377065
K766   	0.000023630047968997377065
71292  	0.000023630047968997377065
N99820 	0.000023630047968997377065
V4613  	0.000023630047968997377065
1520   	0.000023630047968997377065
A5217  	0.000023630047968997377065
M8088XA	0.000023630047968997377065
3485   	0.000023630047968997377065
S32059A	0.000023630047968997377065
2755   	0.000023630047968997377065
4732   	0.000023630047968997377065
T82198A	0.000023630047968997377065
E854   	0.000023630047968997377065
61809  	0.000023630047968997377065
G500   	0.000023630047968997377065
64801  	0.000023630047968997377065
S14121D	0.000023630047968997377065
29594  	0.000023630047968997377065
K31819 	0.000023630047968997377065
C139   	0.000023630047968997377065
S51812A	0.000023630047968997377065
S3219XA	0.000023630047968997377065
J810   	0.000023630047968997377065
N184   	0.000023630047968997377065
7904   	0.000023630047968997377065
5790   	0.000023630047968997377065
8072   	0.000023630047968997377065
S76112A	0.000023630047968997377065
00843  	0.000023630047968997377065
S066X9S	0.000023630047968997377065
G43409 	0.000023630047968997377065
3418   	0.000023630047968997377065
N990   	0.000023630047968997377065
81203  	0.000023630047968997377065
73316  	0.000023630047968997377065
45381  	0.000023630047968997377065
75329  	0.000023630047968997377065
T82591A	0.000023630047968997377065
9828   	0.000023630047968997377065
7354   	0.000023630047968997377065
T8733  	0.000023630047968997377065
G913   	0.000023630047968997377065
I6931  	0.000023630047968997377065
57491  	0.000023630047968997377065
K668   	0.000023630047968997377065
6959   	0.000023630047968997377065
K4000  	0.000023630047968997377065
2180   	0.000023630047968997377065
45352  	0.000023630047968997377065
7420   	0.000023630047968997377065
T24312A	0.000023630047968997377065
78065  	0.000023630047968997377065
81321  	0.000023630047968997377065
Z48817 	0.000023630047968997377065
T8610  	0.000023630047968997377065
5273   	0.000023630047968997377065
9701   	0.000023630047968997377065
58889  	0.000023630047968997377065
1700   	0.000023630047968997377065
2692   	0.000023630047968997377065
7892   	0.000023630047968997377065
G40804 	0.000023630047968997377065
53241  	0.000023630047968997377065
K8047  	0.000023630047968997377065
82535  	0.000023630047968997377065
Z430   	0.000023630047968997377065
7078   	0.000023630047968997377065
4959   	0.000023630047968997377065
5848   	0.000023630047968997377065
80112  	0.000023630047968997377065
V5831  	0.000023630047968997377065
S0093XA	0.000023630047968997377065
5999   	0.000023630047968997377065
N452   	0.000023630047968997377065
M75102 	0.000023630047968997377065
3550   	0.000023630047968997377065
07053  	0.000023630047968997377065
2373   	0.000023630047968997377065
3911   	0.000023630047968997377065
O99343 	0.000023630047968997377065
F0789  	0.000023630047968997377065
V078   	0.000023630047968997377065
4352   	0.000023630047968997377065
I70238 	0.000023630047968997377065
K5190  	0.000023630047968997377065
4266   	0.000023630047968997377065
C562   	0.000023630047968997377065
326    	0.000023630047968997377065
1838   	0.000023630047968997377065
2114   	0.000023630047968997377065
I723   	0.000023630047968997377065
D46Z   	0.000023630047968997377065
74685  	0.000023630047968997377065
D496   	0.000023630047968997377065
9691   	0.000023630047968997377065
78096  	0.000023630047968997377065
78905  	0.000023630047968997377065
I7101  	0.000023630047968997377065
72190  	0.000023630047968997377065
A028   	0.000023630047968997377065
E039   	0.000023630047968997377065
9881   	0.000023630047968997377065
T84020A	0.000023630047968997377065
9251   	0.000023630047968997377065
1921   	0.000023630047968997377065
71695  	0.000023630047968997377065
S32030D	0.000023630047968997377065
65581  	0.000023630047968997377065
J4531  	0.000023630047968997377065
T43221A	0.000023630047968997377065
83500  	0.000023630047968997377065
N99531 	0.000023630047968997377065
7822   	0.000023630047968997377065
2367   	0.000023630047968997377065
K250   	0.000023630047968997377065
A409   	0.000023630047968997377065
C411   	0.000023630047968997377065
L89024 	0.000023630047968997377065
G919   	0.000023630047968997377065
71964  	0.000023630047968997377065
I69191 	0.000023630047968997377065
L0889  	0.000023630047968997377065
G901   	0.000023630047968997377065
K652   	0.000023630047968997377065
N210   	0.000023630047968997377065
72630  	0.000023630047968997377065
S2243XD	0.000023630047968997377065
20050  	0.000023630047968997377065
S72041A	0.000023630047968997377065
S72041D	0.000023630047968997377065
N289   	0.000023630047968997377065
20961  	0.000023630047968997377065
17359  	0.000023630047968997377065
G312   	0.000023630047968997377065
99772  	0.000023630047968997377065
Z5112  	0.000023630047968997377065
61172  	0.000023630047968997377065
37853  	0.000023630047968997377065
T81530A	0.000023630047968997377065
S129XXD	0.000023630047968997377065
G14    	0.000023630047968997377065
I82422 	0.000023630047968997377065
1901   	0.000023630047968997377065
I97638 	0.000023630047968997377065
G40209 	0.000023630047968997377065
S42211A	0.000023630047968997377065
5855   	0.000023630047968997377065
T426X1A	0.000023630047968997377065
20931  	0.000023630047968997377065
S2243XA	0.000023630047968997377065
6929   	0.000023630047968997377065
S32111A	0.000023630047968997377065
38101  	0.000023630047968997377065
E806   	0.000023630047968997377065
K610   	0.000023630047968997377065
S32019D	0.000023630047968997377065
S8252XC	0.000023630047968997377065
M19021 	0.000023630047968997377065
G935   	0.000023630047968997377065
S32049D	0.000023630047968997377065
I70263 	0.000023630047968997377065
23332  	0.000023630047968997377065
T8486XA	0.000023630047968997377065
34673  	0.000023630047968997377065
Z9049  	0.000023630047968997377065
38300  	0.000023630047968997377065
V5877  	0.000023630047968997377065
K263   	0.000023630047968997377065
6802   	0.000023630047968997377065
S72401D	0.000023630047968997377065
99645  	0.000023630047968997377065
I6921  	0.000023630047968997377065
99882  	0.000023630047968997377065
Q396   	0.000023630047968997377065
24981  	0.000023630047968997377065
51636  	0.000023630047968997377065
82131  	0.000023630047968997377065
S22028A	0.000023630047968997377065
S72114A	0.000023630047968997377065
N993   	0.000023630047968997377065
I6900  	0.000023630047968997377065
5194   	0.000023630047968997377065
08249  	0.000023630047968997377065
M4852XA	0.000023630047968997377065
87350  	0.000023630047968997377065
E1043  	0.000023630047968997377065
L03112 	0.000023630047968997377065
138    	0.000023630047968997377065
1369   	0.000023630047968997377065
35981  	0.000023630047968997377065
71955  	0.000023630047968997377065
8602   	0.000023630047968997377065
S72351B	0.000023630047968997377065
R278   	0.000023630047968997377065
57441  	0.000023630047968997377065
55129  	0.000023630047968997377065
M62830 	0.000023630047968997377065
C884   	0.000023630047968997377065
78603  	0.000023630047968997377065
77981  	0.000023630047968997377065
V7181  	0.000023630047968997377065
2391   	0.000023630047968997377065
5724   	0.000023630047968997377065
E861   	0.000023630047968997377065
G729   	0.000023630047968997377065
8749   	0.000023630047968997377065
85180  	0.000023630047968997377065
6142   	0.000023630047968997377065
9698   	0.000023630047968997377065
73026  	0.000023630047968997377065
M00261 	0.000023630047968997377065
71699  	0.000023630047968997377065
T886XXA	0.000023630047968997377065
H209   	0.000023630047968997377065
G8191  	0.000023630047968997377065
A041   	0.000023630047968997377065
I70221 	0.000023630047968997377065
S92009D	0.000023630047968997377065
M5481  	0.000023630047968997377065
S06351A	0.000023630047968997377065
8728   	0.000023630047968997377065
I63432 	0.000023630047968997377065
G4451  	0.000023630047968997377065
59960  	0.000023630047968997377065
V5876  	0.000023630047968997377065
41000  	0.000023630047968997377065
64941  	0.000023630047968997377065
C770   	0.000023630047968997377065
2511   	0.000023630047968997377065
48239  	0.000023630047968997377065
78052  	0.000023630047968997377065
S82302D	0.000023630047968997377065
C186   	0.000023630047968997377065
K317   	0.000023630047968997377065
C9201  	0.000023630047968997377065
80506  	0.000023630047968997377065
K621   	0.000023630047968997377065
T24212A	0.000023630047968997377065
M84454A	0.000023630047968997377065
36616  	0.000023630047968997377065
29564  	0.000023630047968997377065
T383X1A	0.000023630047968997377065
05329  	0.000023630047968997377065
D352   	0.000023630047968997377065
K660   	0.000023630047968997377065
51633  	0.000023630047968997377065
62931  	0.000023630047968997377065
T24202A	0.000023630047968997377065
5952   	0.000023630047968997377065
G8220  	0.000023630047968997377065
85146  	0.000023630047968997377065
3594   	0.000023630047968997377065
71107  	0.000023630047968997377065
2131   	0.000023630047968997377065
G930   	0.000023630047968997377065
2939   	0.000023630047968997377065
1456   	0.000023630047968997377065
1511   	0.000023630047968997377065
S52571A	0.000023630047968997377065
H6011  	0.000023630047968997377065
M86071 	0.000023630047968997377065
S0292XD	0.000023630047968997377065
I878   	0.000023630047968997377065
3492   	0.000023630047968997377065
S72102D	0.000023630047968997377065
A150   	0.000023630047968997377065
M726   	0.000023630047968997377065
2820   	0.000023630047968997377065
7517   	0.000023630047968997377065
K51911 	0.000023630047968997377065
80141  	0.000023630047968997377065
52809  	0.000023630047968997377065
65951  	0.000023630047968997377065
4800   	0.000023630047968997377065
V5302  	0.000023630047968997377065
C8590  	0.000023630047968997377065
K55069 	0.000023630047968997377065
S42302A	0.000023630047968997377065
E1022  	0.000023630047968997377065
K868   	0.000023630047968997377065
J84112 	0.000023630047968997377065
71620  	0.000023630047968997377065
78194  	0.000023630047968997377065
H3401  	0.000023630047968997377065
3538   	0.000023630047968997377065
C4442  	0.000023630047968997377065
99686  	0.000023630047968997377065
8024   	0.000023630047968997377065
G603   	0.000023630047968997377065
Z950   	0.000023630047968997377065
M8660  	0.000023630047968997377065
M5117  	0.000023630047968997377065
C8332  	0.000023630047968997377065
S72092A	0.000023630047968997377065
K8013  	0.000023630047968997377065
T8242XA	0.000023630047968997377065
27411  	0.000023630047968997377065
S72491D	0.000023630047968997377065
F0630  	0.000023630047968997377065
78607  	0.000023630047968997377065
2251   	0.000023630047968997377065
S42414A	0.000023630047968997377065
73009  	0.000023630047968997377065
K9429  	0.000023630047968997377065
2143   	0.000023630047968997377065
F6381  	0.000023630047968997377065
S2242XD	0.000023630047968997377065
462    	0.000023630047968997377065
99709  	0.000023630047968997377065
E272   	0.000023630047968997377065
G931   	0.000023630047968997377065
T84022A	0.000023630047968997377065
5289   	0.000023630047968997377065
R680   	0.000023630047968997377065
M4125  	0.000023630047968997377065
M25812 	0.000023630047968997377065
20205  	0.000023630047968997377065
A310   	0.000023630047968997377065
E1311  	0.000023630047968997377065
S12400A	0.000023630047968997377065
33390  	0.000023630047968997377065
L89514 	0.000023630047968997377065
09322  	0.000023630047968997377065
1401   	0.000023630047968997377065
1508   	0.000023630047968997377065
F062   	0.000023630047968997377065
V1011  	0.000023630047968997377065
S62101D	0.000023630047968997377065
S72031A	0.000023630047968997377065
9352   	0.000023630047968997377065
5963   	0.000023630047968997377065
37272  	0.000023630047968997377065
05320  	0.000023630047968997377065
3089   	0.000023630047968997377065
S0511XA	0.000023630047968997377065
F3113  	0.000023630047968997377065
I69353 	0.000023630047968997377065
6144   	0.000023630047968997377065
K6811  	0.000023630047968997377065
S022XXA	0.000023630047968997377065
L02212 	0.000023630047968997377065
J129   	0.000023630047968997377065
1743   	0.000023630047968997377065
T45515A	0.000023630047968997377065
7827   	0.000023630047968997377065
M21962 	0.000023630047968997377065
M1000  	0.000023630047968997377065
O321XX0	0.000023630047968997377065
K8046  	0.000023630047968997377065
85302  	0.000023630047968997377065
G43909 	0.000023630047968997377065
S52502B	0.000023630047968997377065
25010  	0.000023630047968997377065
72281  	0.000023630047968997377065
64911  	0.000023630047968997377065
